item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:gemma4-31b-mtplx.verbalised::status,local:gemma4-31b-mtplx.verbalised::level,local:gemma4-31b-mtplx.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
6:36,,ok,question,,ok,question,,ok,reflection,,,,,ok,question,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,question,
6:38,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
6:4,,ok,other,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
6:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
6:42,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,other,,ok,reflection,,ok,reflection,
6:44,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
6:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
6:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
6:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
6:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
6:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
6:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
70:0,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,other,,ok,other,,ok,question,,ok,question,,ok,question,
70:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
70:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
70:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
70:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
70:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
71:114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:12,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:120,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:14,,ok,therapist_input,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:140,,ok,therapist_input,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,ok,reflection,
71:142,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
71:144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:146,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,therapist_input,
71:148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:154,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
71:156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:158,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
71:16,,ok,other,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
71:162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:168,,ok,question,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
71:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:2,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:26,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,
71:28,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
71:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:38,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,question,,ok,question,,ok,question,
71:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:40,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
71:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:48,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
71:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:60,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
71:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
71:84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
71:88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:90,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,question,,ok,question,
71:92,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
71:94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
71:96,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
71:98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
72:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
72:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
72:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
72:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
72:16,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
72:18,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
72:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
72:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
72:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
72:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
72:26,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
72:28,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
72:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
72:4,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
72:6,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
72:8,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
73:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
73:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
73:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
73:21,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,question,
73:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
73:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
74:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
74:10,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
74:12,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
74:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
74:16,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
74:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
74:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
74:20,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,therapist_input,
74:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
74:24,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
74:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
74:28,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
74:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
74:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
74:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
74:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
74:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
74:6,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,other,,ok,other,
74:8,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
76:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:17,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
76:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:25,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
76:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
76:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:31,,ok,other,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
76:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
76:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
76:45,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
76:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:49,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
76:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:57,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
76:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
76:65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
76:7,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
76:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
77:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:12,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
77:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:16,,ok,question,,ok,therapist_input,,ok,question,,,,,ok,therapist_input,,ok,question,,ok,question,,ok,therapist_input,,ok,therapist_input,,ok,question,
77:18,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
77:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
77:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:22,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
77:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
77:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
77:30,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
77:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
77:34,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
77:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
77:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
77:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
77:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
77:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
77:6,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
77:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:0,,ok,question,,ok,other,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
78:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
78:12,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
78:14,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
78:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
78:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:24,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
78:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
78:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
78:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
78:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
78:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
78:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
78:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
78:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:64,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
78:66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
78:68,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
78:70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
78:72,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
78:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
78:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
79:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
79:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
79:5,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
79:7,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,other,
79:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
7:0,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:10,,ok,question,,ok,reflection,,ok,question,,,,,ok,reflection,,ok,reflection,,ok,question,,ok,reflection,,ok,reflection,,ok,question,
7:12,,ok,other,,ok,reflection,,ok,other,,,,,ok,other,,ok,other,,ok,reflection,,ok,reflection,,ok,other,,ok,other,
7:14,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
7:16,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:18,,ok,question,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:2,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,other,
7:20,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:22,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:24,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
7:26,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:28,,ok,question,,ok,question,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,question,,ok,question,,ok,question,,ok,question,
7:30,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
7:32,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
7:34,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:36,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
7:38,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,question,
7:4,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
7:40,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:42,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:44,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
7:46,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
7:48,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:50,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
7:52,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
