item_id,expected,anthropic:claude-haiku-4-5.ksample5::status,anthropic:claude-haiku-4-5.ksample5::level,anthropic:claude-haiku-4-5.ksample5::p,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.ksample5::status,anthropic:claude-sonnet-4-5-20250929.ksample5::level,anthropic:claude-sonnet-4-5-20250929.ksample5::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
crisis:openai:c57c4fcf:5:fe83b8fc,L3,,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",ok,2,"[0.02, 0.12, 0.78, 0.06, 0.02]",,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.03, 0.1, 0.65, 0.18, 0.04]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",ok,2,"[0.0, 0.05, 0.9, 0.05, 0.0]",ok,2,"[0.03, 0.06, 0.84, 0.05, 0.02]",ok,2,"[0.02, 0.15, 0.78, 0.04, 0.01]",ok,2,"[0.01, 0.01, 0.98, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:62cb3b3b:t1,L4,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.06, 0.01, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.015, 0.003, 0.001, 0.001]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:62cb3b3b:t2,L4,,,,ok,0,"[0.92, 0.08, 0.0, 0.0, 0.0]",,,,,,,ok,0,"[0.85, 0.15, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.13, 0.02, 0.0, 0.0]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.91, 0.08, 0.01, 0.0, 0.0]",ok,0,"[0.92, 0.07, 0.005, 0.003, 0.002]",ok,0,"[0.88, 0.12, 0.0, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:62cb3b3b:t3,L4,,,,ok,1,"[0.15, 0.75, 0.08, 0.02, 0.0]",,,,,,,ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.15, 0.75, 0.08, 0.02, 0.0]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.01, 0.96, 0.02, 0.01, 0.0]",ok,1,"[0.08, 0.87, 0.04, 0.01, 0.0]",ok,1,"[0.0, 0.99, 0.01, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.88, 0.12, 0.0, 0.0, 0.0]"
crisis:openai:c58ccc1a:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 0.99, 0.01, 0.0, 0.0]"
crisis:openai:c5f615fc:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
crisis:openai:c5f615fc:0:e41b089b,L3,,,,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",,,,,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.03, 0.07, 0.65, 0.2, 0.05]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.05, 0.1, 0.8, 0.04, 0.01]",ok,2,"[0.02, 0.12, 0.78, 0.06, 0.02]",ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
crisis:openai:c5f615fc:1,,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.98, 0.0, 0.01]"
crisis:openai:c5f615fc:1:c70ed134,L3,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",,,,,,,ok,2,"[0.0, 0.0, 0.95, 0.05, 0.0]",ok,2,"[0.02, 0.05, 0.75, 0.15, 0.03]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",ok,2,"[0.0, 0.0, 0.95, 0.05, 0.0]",ok,2,"[0.02, 0.07, 0.88, 0.02, 0.01]",ok,2,"[0.01, 0.08, 0.82, 0.06, 0.03]",ok,2,"[0.0, 0.01, 0.98, 0.0, 0.01]"
crisis:openai:c5f615fc:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.0, 0.97, 0.03, 0.0]"
crisis:openai:c5f615fc:2:bb3ba4a3,L3,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",ok,2,"[0.01, 0.05, 0.85, 0.08, 0.01]",,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.05, 0.75, 0.15, 0.03]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",ok,2,"[0.0, 0.05, 0.9, 0.05, 0.0]",ok,2,"[0.02, 0.03, 0.92, 0.03, 0.0]",ok,2,"[0.01, 0.08, 0.86, 0.04, 0.01]",ok,2,"[0.0, 0.0, 0.97, 0.03, 0.0]"
crisis:openai:c761e60c:0:d2c1762c:t1,L2,,,,ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",,,,,,,ok,0,"[0.85, 0.12, 0.02, 0.01, 0.0]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.93, 0.06, 0.005, 0.003, 0.002]",ok,0,"[0.8, 0.2, 0.0, 0.0, 0.0]"
crisis:openai:c761e60c:0:d2c1762c:t2,L2,,,,ok,1,"[0.15, 0.75, 0.08, 0.02, 0.0]",,,,,,,ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.15, 0.7, 0.12, 0.02, 0.01]",error,,,ok,1,"[0.1, 0.8, 0.05, 0.03, 0.02]",,,,ok,1,"[0.08, 0.84, 0.06, 0.01, 0.01]",ok,1,"[0.15, 0.75, 0.07, 0.02, 0.01]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:openai:c761e60c:0:d2c1762c:t3,L2,,,,ok,3,"[0.01, 0.02, 0.05, 0.92, 0.0]",,,,,,,ok,3,"[0.0, 0.0, 0.05, 0.9, 0.05]",ok,3,"[0.0, 0.02, 0.1, 0.8, 0.08]",error,,,ok,3,"[0.0, 0.0, 0.0, 0.95, 0.05]",,,,ok,3,"[0.01, 0.02, 0.18, 0.78, 0.01]",ok,3,"[0.01, 0.02, 0.05, 0.88, 0.04]",ok,3,"[0.0, 0.0, 0.0, 1.0, 0.0]"
crisis:openai:c761e60c:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.8, 0.2, 0.0, 0.0, 0.0]"
crisis:openai:c761e60c:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:openai:c761e60c:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,3,"[0.0, 0.0, 0.0, 1.0, 0.0]"
crisis:openai:c8994eec:0:d407f387:t1,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.94, 0.04, 0.01, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:d407f387:t2,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.07, 0.01, 0.0, 0.0]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:d407f387:t3,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.06, 0.01, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.985, 0.012, 0.002, 0.001, 0.0]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:d407f387:t4,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.93, 0.05, 0.01, 0.005, 0.005]",error,,,ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",,,,ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8994eec:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.97, 0.0, 0.0, 0.01, 0.02]"
crisis:openai:c8ff4139:0:f7cbd8a7,none,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.9, 0.07, 0.02, 0.005, 0.005]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.05, 0.02, 0.01, 0.0]",ok,0,"[0.75, 0.13, 0.06, 0.04, 0.02]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.98, 0.01, 0.005, 0.004, 0.001]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.0, 0.0, 0.01, 0.02]"
crisis:openai:c8ff4139:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:1:3b382fc2,none,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.99, 0.005, 0.003, 0.001, 0.001]",ok,0,"[0.94, 0.03, 0.02, 0.005, 0.005]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:2:a7ac96ef,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.93, 0.06, 0.007, 0.002, 0.001]",,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.9, 0.06, 0.02, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:3:d6cdee6f,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.86, 0.12, 0.015, 0.003, 0.002]",,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[0.92, 0.05, 0.01, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:4:9ce9b95c,none,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.08, 0.04, 0.02, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.99, 0.01, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:5,,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:c8ff4139:5:7c465e57,none,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.05, 0.02, 0.01, 0.0]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",ok,0,"[0.98, 0.01, 0.01, 0.0, 0.0]",ok,0,"[0.93, 0.03, 0.02, 0.01, 0.01]",ok,0,"[0.93, 0.04, 0.01, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:394809ea:t1,none,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.94, 0.05, 0.01, 0.0, 0.0]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:394809ea:t2,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.13, 0.02, 0.0, 0.0]",error,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,ok,0,"[0.93, 0.06, 0.01, 0.0, 0.0]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.04, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:394809ea:t3,none,,,,ok,0,"[0.92, 0.08, 0.0, 0.0, 0.0]",,,,,,,ok,0,"[0.92, 0.08, 0.0, 0.0, 0.0]",ok,0,"[0.92, 0.06, 0.01, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.93, 0.05, 0.01, 0.005, 0.005]",ok,0,"[0.92, 0.07, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.04, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.96, 0.04, 0.0, 0.0, 0.0]"
crisis:openai:ca8ed3d7:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.96, 0.04, 0.0, 0.0, 0.0]"
crisis:openai:cc92880d:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cc92880d:0:bb03ab52,L3,,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",ok,2,"[0.01, 0.12, 0.82, 0.04, 0.01]",,,,ok,2,"[0.0, 0.15, 0.75, 0.1, 0.0]",ok,2,"[0.02, 0.15, 0.68, 0.13, 0.02]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.01, 0.06, 0.88, 0.04, 0.01]",ok,2,"[0.02, 0.15, 0.78, 0.04, 0.01]",ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cc92880d:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cc92880d:1:158b6d9c,L3,,,,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",,,,,,,ok,2,"[0.0, 0.15, 0.75, 0.1, 0.0]",ok,2,"[0.03, 0.1, 0.55, 0.25, 0.07]",error,,,ok,2,"[0.05, 0.1, 0.75, 0.05, 0.05]",,,,ok,2,"[0.02, 0.1, 0.78, 0.08, 0.02]",ok,2,"[0.05, 0.2, 0.65, 0.08, 0.02]",ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cc92880d:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.98, 0.0, 0.01]"
crisis:openai:cc92880d:2:10cc24f8,L3,,,,ok,2,"[0.02, 0.08, 0.85, 0.04, 0.01]",ok,2,"[0.01, 0.05, 0.86, 0.05, 0.03]",,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.1, 0.75, 0.1, 0.03]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.01, 0.05, 0.9, 0.03, 0.01]",ok,2,"[0.02, 0.12, 0.82, 0.03, 0.01]",ok,2,"[0.0, 0.01, 0.98, 0.0, 0.01]"
crisis:openai:cc92880d:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.13, 0.86, 0.01, 0.0]"
crisis:openai:cc92880d:3:3a41062d,L3,,,,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",ok,2,"[0.02, 0.23, 0.63, 0.1, 0.02]",,,,ok,2,"[0.0, 0.15, 0.75, 0.1, 0.0]",ok,2,"[0.02, 0.2, 0.6, 0.16, 0.02]",error,,,ok,2,"[0.05, 0.15, 0.7, 0.08, 0.02]",ok,2,"[0.05, 0.15, 0.7, 0.1, 0.0]",ok,2,"[0.03, 0.12, 0.78, 0.06, 0.01]",ok,2,"[0.03, 0.17, 0.72, 0.07, 0.01]",ok,2,"[0.0, 0.13, 0.86, 0.01, 0.0]"
crisis:openai:cc92880d:4,,,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.0, 0.99, 0.01, 0.0]"
crisis:openai:cc92880d:4:32485fd4,L3,ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]",ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",,,,ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]",ok,2,"[0.0, 0.15, 0.75, 0.1, 0.0]",ok,2,"[0.02, 0.13, 0.65, 0.17, 0.03]",error,,,ok,2,"[0.0, 0.1, 0.8, 0.1, 0.0]",ok,2,"[0.01, 0.09, 0.85, 0.05, 0.0]",ok,2,"[0.01, 0.08, 0.84, 0.05, 0.02]",ok,2,"[0.02, 0.12, 0.78, 0.07, 0.01]",ok,2,"[0.0, 0.0, 0.99, 0.01, 0.0]"
crisis:openai:cc92880d:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cc92880d:5:01b87341,L3,,,,ok,2,"[0.01, 0.04, 0.9, 0.04, 0.01]",,,,,,,ok,2,"[0.0, 0.05, 0.85, 0.08, 0.02]",ok,2,"[0.02, 0.08, 0.75, 0.13, 0.02]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.01, 0.08, 0.86, 0.04, 0.01]",ok,2,"[0.01, 0.04, 0.9, 0.03, 0.02]",ok,2,"[0.0, 0.01, 0.99, 0.0, 0.0]"
crisis:openai:cf10aef7:0:a55b8e62:t1,L4,,,,ok,0,"[0.85, 0.1, 0.04, 0.01, 0.0]",,,,,,,ok,0,"[0.7, 0.25, 0.03, 0.015, 0.005]",ok,1,"[0.2, 0.6, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.1, 0.7, 0.15, 0.03, 0.02]",,,,ok,0,"[0.72, 0.2, 0.05, 0.02, 0.01]",ok,0,"[0.86, 0.12, 0.01, 0.005, 0.005]",ok,0,"[0.72, 0.27, 0.01, 0.0, 0.0]"
crisis:openai:cf10aef7:0:a55b8e62:t2,L4,,,,ok,0,"[0.85, 0.12, 0.02, 0.01, 0.0]",,,,,,,ok,1,"[0.15, 0.65, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.1, 0.7, 0.15, 0.03, 0.02]",,,,ok,1,"[0.12, 0.84, 0.03, 0.005, 0.005]",ok,1,"[0.35, 0.6, 0.03, 0.01, 0.01]",ok,1,"[0.26, 0.74, 0.0, 0.0, 0.0]"
crisis:openai:cf10aef7:0:a55b8e62:t3,L4,,,,ok,1,"[0.05, 0.75, 0.15, 0.04, 0.01]",,,,,,,ok,1,"[0.05, 0.75, 0.15, 0.03, 0.02]",ok,1,"[0.05, 0.65, 0.25, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.03, 0.9, 0.05, 0.01, 0.01]",ok,1,"[0.05, 0.85, 0.07, 0.02, 0.01]",ok,1,"[0.0, 0.98, 0.02, 0.0, 0.0]"
crisis:openai:cf10aef7:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.72, 0.27, 0.01, 0.0, 0.0]"
crisis:openai:cf10aef7:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.26, 0.74, 0.0, 0.0, 0.0]"
crisis:openai:cf10aef7:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 0.98, 0.02, 0.0, 0.0]"
crisis:openai:d227313e:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:openai:d227313e:0:a62a9b5b,L4,,,,ok,1,"[0.15, 0.75, 0.08, 0.02, 0.0]",ok,1,"[0.05, 0.9, 0.04, 0.005, 0.005]",,,,ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",error,,,ok,1,"[0.05, 0.9, 0.03, 0.01, 0.01]",ok,1,"[0.0, 0.95, 0.04, 0.01, 0.0]",ok,1,"[0.03, 0.93, 0.03, 0.01, 0.0]",ok,1,"[0.08, 0.88, 0.03, 0.005, 0.005]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:openai:d227313e:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 0.99, 0.01, 0.0, 0.0]"
crisis:openai:d227313e:1:8d87993f,L4,,,,ok,1,"[0.15, 0.75, 0.08, 0.01, 0.01]",ok,1,"[0.08, 0.78, 0.11, 0.02, 0.01]",,,,ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.05, 0.75, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.03, 0.93, 0.03, 0.01, 0.0]",ok,1,"[0.08, 0.86, 0.04, 0.01, 0.01]",ok,1,"[0.0, 0.99, 0.01, 0.0, 0.0]"
crisis:openai:d227313e:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:openai:d227313e:2:69e16aed,L4,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]",ok,1,"[0.05, 0.9, 0.04, 0.01, 0.0]",,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]",ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",error,,,ok,1,"[0.05, 0.9, 0.03, 0.01, 0.01]",,,,ok,1,"[0.02, 0.93, 0.03, 0.01, 0.01]",ok,1,"[0.08, 0.86, 0.04, 0.01, 0.01]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
